saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
59.63.101.79,/apdevice/query/WiFiStats,1.0,2.0,2.0,2.05 Content,50045.0,1f7b,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Stats"":	[{
				""Radio"":	""2.4G"",
				""DiscardPacketsReceived"":	44036,
				""SSID"":	""CMCC-y2CP"",
				""Index"":	1,
				""DiscardPacketsSent"":	111854,
				""ErrorsSent"":	111854,
				""TotalBytesReceived"":	318978544,
				""TotalPacketsReceived"":	2132424,
				""TotalBytesSent"":	6789313745,
				""TotalPacketsSent"":	5306494,
				""ErrorsReceived"":	164099
			}, {
				""Radio"":	""5G"",
				""DiscardPacketsReceived"":	3504,
				""SSID"":	""CMCC-y2CP-5G"",
				""Index"":	5,
				""DiscardPacketsSent"":	8779,
				""ErrorsSent"":	8779,
				""TotalBytesReceived"":	4024604849,
				""TotalPacketsReceived"":	14437494,
				""TotalBytesSent"":	45008147846,
				""TotalPacketsSent"":	35152772,
				""ErrorsReceived"":	964639
			}, {
				""DiscardPacketsReceived"":	0,
				""SSID"":	"""",
				""Index"":	1,
				""Radio"":	""0"",
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsReceived"":	0,
				""TotalBytesSent"":	0,
				""TotalPacketsSent"":	0,
				""ErrorsReceived"":	0
			}, {
				""DiscardPacketsReceived"":	0,
				""SSID"":	"""",
				""Index"":	2,
				""Radio"":	""0"",
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	2527797954,
				""TotalPacketsReceived"":	28741801,
				""TotalBytesSent"":	70066202,
				""TotalPacketsSent"":	33050511,
				""ErrorsReceived"":	0
			}, {
				""DiscardPacketsReceived"":	0,
				""SSID"":	"""",
				""Index"":	3,
				""Radio"":	""0"",
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsReceived"":	0,
				""TotalBytesSent"":	0,
				""TotalPacketsSent"":	0,
				""ErrorsReceived"":	0
			}]
	},
	""deviceId"":	""""
}",1581.0,2.0,False
59.63.101.79,/apdevice/query/WiFiStatus,1.0,2.0,2.0,2.05 Content,45301.0,0223,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Radios"":	[{
				""Enable"":	1,
				""LoadRate"":	58,
				""Radio"":	""2.4G"",
				""TransmitPower"":	""100"",
				""Bandwidth"":	1,
				""Channel"":	""11""
			}, {
				""Enable"":	1,
				""LoadRate"":	4,
				""Radio"":	""5G"",
				""TransmitPower"":	""100"",
				""Bandwidth"":	4,
				""Channel"":	""36""
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Pwd"":	""15307900165"",
				""SSID"":	""CMCC-y2CP"",
				""Encrypt"":	1,
				""Index"":	1,
				""Enable"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""Pwd"":	"">fk2XZwL"",
				""SSID"":	""CMCC-GUIDE-LINK"",
				""Encrypt"":	1,
				""Index"":	2,
				""Enable"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""WPA2-Personal""
			}, {
				""Radio"":	""2.4G"",
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID3"",
				""Encrypt"":	1,
				""Index"":	3,
				""Enable"":	0,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""CMCC-QLINK"",
				""Encrypt"":	0,
				""Index"":	4,
				""Enable"":	0,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""None""
			}, {
				""Radio"":	""5G"",
				""Pwd"":	""15307900165"",
				""SSID"":	""CMCC-y2CP-5G"",
				""Encrypt"":	1,
				""Index"":	5,
				""Enable"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""Pwd"":	""kzty3262"",
				""SSID"":	""MESH-63D86C"",
				""Encrypt"":	1,
				""Index"":	6,
				""Enable"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID7"",
				""Encrypt"":	1,
				""Index"":	7,
				""Enable"":	0,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID8"",
				""Encrypt"":	1,
				""Index"":	8,
				""Enable"":	0,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}]
	},
	""deviceId"":	""""
}",2139.0,2.0,False
59.63.101.79,/apdevice/query/WlanNeighborInfo,1.0,2.0,2.0,2.05 Content,43818.0,e1dd,"{""CONTENT_FORMAT"": ""JSON""}","{
	""data"":	{
		""Number"":	24,
		""Radios"":	[{
				""RSSI"":	""-18"",
				""Radio"":	""2.4G"",
				""SSID"":	""ChinaNet-iYb2"",
				""MacAddress"":	""A091C80C51A8"",
				""Channel"":	""1"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-18"",
				""Radio"":	""2.4G"",
				""SSID"":	""ChinaNet-iTV-iYb2"",
				""MacAddress"":	""A091C80C51A9"",
				""Channel"":	""1"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-35"",
				""Radio"":	""2.4G"",
				""SSID"":	""midea_da_1582"",
				""MacAddress"":	""382187D4AFBF"",
				""Channel"":	""5"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-53"",
				""Radio"":	""2.4G"",
				""SSID"":	""yigs1"",
				""MacAddress"":	""22B1F78AFC80"",
				""Channel"":	""6"",
				""Bandwidth"":	1,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-55"",
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""6EB1582E544A"",
				""Channel"":	""6"",
				""Bandwidth"":	2,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-56"",
				""Radio"":	""2.4G"",
				""SSID"":	""ChinaNet-2E9B"",
				""MacAddress"":	""68DDB7F02E9C"",
				""Channel"":	""1"",
				""Bandwidth"":	2,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-56"",
				""Radio"":	""2.4G"",
				""SSID"":	""ChinaNet-s5pA"",
				""MacAddress"":	""74B7B34C7BF6"",
				""Channel"":	""6"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-57"",
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""7EDDB7F02E9C"",
				""Channel"":	""1"",
				""Bandwidth"":	2,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-58"",
				""Radio"":	""2.4G"",
				""SSID"":	""ChinaNet-iTV-s5pA"",
				""MacAddress"":	""6AB7B34C7BF7"",
				""Channel"":	""6"",
				""Bandwidth"":	1,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-58"",
				""Radio"":	""2.4G"",
				""SSID"":	""ChinaNet-Zhong401"",
				""MacAddress"":	""F814FE41C5AD"",
				""Channel"":	""6"",
				""Bandwidth"":	2,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-61"",
				""Radio"":	""2.4G"",
				""SSID"":	"""",
				""MacAddress"":	""C49F4C1D69E9"",
				""Channel"":	""11"",
				""Bandwidth"":	2,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-61"",
				""Radio"":	""2.4G"",
				""SSID"":	""FAST_43331A"",
				""MacAddress"":	""C0611843331A"",
				""Channel"":	""11"",
				""Bandwidth"":	2,
				""Wifistandard"":	2
			}, {
				""RSSI"":	""-77"",
				""Radio"":	""5G"",
				""SSID"":	""yigs1"",
				""MacAddress"":	""22B1F78AFC84"",
				""Channel"":	""44"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-78"",
				""Radio"":	""5G"",
				""SSID"":	""ChinaNet-2E9B-5G"",
				""MacAddress"":	""68DDB7F02E9D"",
				""Channel"":	""40"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-78"",
				""Radio"":	""5G"",
				""SSID"":	"""",
				""MacAddress"":	""7EDDB7F02E9D"",
				""Channel"":	""40"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-78"",
				""Radio"":	""5G"",
				""SSID"":	""TP-LINK_544A"",
				""MacAddress"":	""6CB1584E544C"",
				""Channel"":	""157"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""RSSI"":	""-79"",
				""Radio"":	""5G"",
				""SSID"":	"""",
				""MacAddress"":	""6EB1585E544A"",
				""Channel"":	""157"",
				""Bandwidth"":	3,
				""Wifistandard"":	3
			}, {
				""RSSI"":	""-80"",
				""Radio"":	""5G"",
				""SSID"":	"""",
				""MacAddress"":	""E2655551705F"",
				""Channel"":	""40"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-81"",
				""Radio"":	""5G"",
				""SSID"":	""CMCC-4cmy-5G"",
				""MacAddress"":	""F0ACF3C4D778"",
				""Channel"":	""44"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-81"",
				""Radio"":	""5G"",
				""SSID"":	""ChinaNet-725C-5G"",
				""MacAddress"":	""DC655551705F"",
				""Channel"":	""40"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-81"",
				""Radio"":	""5G"",
				""SSID"":	""CMCC-3sFb-5G"",
				""MacAddress"":	""F0ACF3ED4E90"",
				""Channel"":	""40"",
				""Bandwidth"":	4,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-82"",
				""Radio"":	""5G"",
				""SSID"":	"""",
				""MacAddress"":	""FA14FEF1C5AD"",
				""Channel"":	""48"",
				""Bandwidth"":	3,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-83"",
				""Radio"":	""5G"",
				""SSID"":	""ChinaNet-Zhong401-5G"",
				""MacAddress"":	""FA14FE81C5AD"",
				""Channel"":	""48"",
				""Bandwidth"":	3,
				""Wifistandard"":	4
			}, {
				""RSSI"":	""-85"",
				""Radio"":	""5G"",
				""SSID"":	""MERCURY_DB6F"",
				""MacAddress"":	""C0A5DD2FDB71"",
				""Channel"":	""153"",
				""Bandwidth"":	3,
				""Wifistandar",4087.0,2.0,False
59.89.223.240,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,42025.0,bf31,,,0.0,3.0,False
59.89.223.240,/qlink/ack,,,,,,,,Network error: MessageError,,,
59.89.223.240,/qlink/request,1.0,2.0,2.0,2.05 Content,33625.0,225e,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
59.89.223.240,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,28084.0,b162,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
59.89.223.240,/qlink/success,1.0,2.0,2.0,2.05 Content,64133.0,94a2,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
59.89.223.240,/qlink/wlantest,,,,,,,,Network error: ConRetransmitsExceeded,,,
59.89.223.240,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,36180.0,fc5d,,,0.0,3.0,False
59.89.223.240,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,28095.0,fc61,,,0.0,3.0,False
59.89.223.240,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,27749.0,24de,"{""CONTENT_FORMAT"": ""TEXT""}","010_24949310CAB4{""apmsOnlineStatus"":0}",38.0,3.0,False
59.89.223.240,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,11202.0,537c,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
59.89.223.240,/gw/query/config,1.0,2.0,2.0,2.05 Content,9157.0,d1eb,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
59.89.223.240,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,20042.0,123d,,,0.0,3.0,False
59.89.223.240,/basic/regist,1.0,2.0,2.0,2.05 Content,61215.0,f0dd,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
59.89.223.240,/basic/show,1.0,2.0,2.0,2.05 Content,21413.0,859a,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
59.89.223.240,/device,1.0,2.0,2.0,4.05 Method Not Allowed,53603.0,b3f4,,,0.0,3.0,False
59.89.223.240,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,5501.0,d8fb,,,0.0,3.0,False
59.89.223.240,/device/command/control,1.0,2.0,2.0,2.05 Content,19150.0,da08,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
59.89.223.240,/device/command/data,1.0,2.0,2.0,2.05 Content,60841.0,2233,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
59.89.223.240,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,35856.0,fd40,,,0.0,3.0,False
59.89.223.240,/device/inform/boot,1.0,2.0,2.0,2.05 Content,9542.0,0e73,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
59.89.223.240,/device/inform/bootstrap,1.0,2.0,2.0,2.05 Content,6151.0,5cdb,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192.0,3.0,False
59.89.223.240,/device/inform/data,1.0,2.0,2.0,2.05 Content,13618.0,acee,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}","
 postRequestText: null",23.0,0.0,False
59.89.223.240,/device/inform/heartbeat,1.0,2.0,2.0,2.05 Content,53835.0,8093,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
59.89.223.240,/device/inform/offline,1.0,2.0,2.0,2.05 Content,65441.0,aedb,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
59.89.223.240,/.well-known/core,1.0,2.0,2.0,2.05 Content,50046.0,1f7c,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976.0,3.0,False
59.89.223.240,/,1.0,2.0,2.0,2.05 Content,45302.0,0224,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
49.148.140.237,/,1.0,2.0,2.0,2.05 Content,42026.0,bf32,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.148.140.237,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58833.0,8621,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33626.0,225f,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28085.0,b163,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64134.0,94a3,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39240.0,706f,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36181.0,fc5e,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28096.0,fc62,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27750.0,24df,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11203.0,537d,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9158.0,d1ec,,Method Not Allowed,18.0,3.0,False
49.148.140.237,/async,1.0,0.0,2.0,2.05 Content,7197.0,123e,,done,4.0,3.0,False
49.149.176.187,/,1.0,2.0,2.0,2.05 Content,42027.0,bf33,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.149.176.187,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58834.0,8622,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33627.0,2260,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28086.0,b164,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64135.0,94a4,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39241.0,7070,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36182.0,fc5f,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28097.0,fc63,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27751.0,24e0,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11204.0,537e,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9159.0,d1ed,,Method Not Allowed,18.0,3.0,False
49.149.176.187,/async,1.0,0.0,2.0,2.05 Content,7197.0,123f,,done,4.0,3.0,False
49.145.180.29,/,1.0,2.0,2.0,2.05 Content,42028.0,bf34,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.145.180.29,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58835.0,8623,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33628.0,2261,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28087.0,b165,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64136.0,94a5,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39242.0,7071,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36183.0,fc60,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28098.0,fc64,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27752.0,24e1,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11205.0,537f,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9160.0,d1ee,,Method Not Allowed,18.0,3.0,False
49.145.180.29,/async,1.0,0.0,2.0,2.05 Content,7197.0,1240,,done,4.0,3.0,False
49.151.231.62,/,1.0,2.0,2.0,2.05 Content,42029.0,bf35,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.151.231.62,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58836.0,8624,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33629.0,2262,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28088.0,b166,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64137.0,94a6,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39243.0,7072,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36184.0,fc61,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28099.0,fc65,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27753.0,24e2,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11206.0,5380,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9161.0,d1ef,,Method Not Allowed,18.0,3.0,False
49.151.231.62,/async,1.0,0.0,2.0,2.05 Content,7197.0,1241,,done,4.0,3.0,False
49.148.157.128,/,1.0,2.0,2.0,2.05 Content,42030.0,bf36,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
49.148.157.128,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,58837.0,8625,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,33630.0,2263,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,28089.0,b167,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,64138.0,94a7,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,39244.0,7073,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,36185.0,fc62,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28100.0,fc66,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,27754.0,24e3,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,11207.0,5381,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,9162.0,d1f0,,Method Not Allowed,18.0,3.0,False
49.148.157.128,/async,1.0,0.0,2.0,2.05 Content,7197.0,1242,,done,4.0,3.0,False
39.184.178.44,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,42031.0,bf37,,,0.0,3.0,False
39.184.178.44,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,58838.0,8626,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
39.184.178.44,/device,1.0,2.0,2.0,4.05 Method Not Allowed,33631.0,2264,,,0.0,3.0,False
39.184.178.44,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,28090.0,b168,,,0.0,3.0,False
39.184.178.44,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,64139.0,94a8,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
39.184.178.44,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,39245.0,7074,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
39.184.178.44,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,36186.0,fc63,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
39.184.178.44,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,28101.0,fc67,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
